polymarket_id,kalshi_id,polymarket_question,kalshi_question,polymarket_yes,kalshi_yes,yes_aligned,normalized_gap,priceable,same_event,same_contract,stage,triage_label,triage_reason,category,polymarket_volume,kalshi_volume,liquidity_floor_passed
0x403205cdca9bfb971c3a0066276391981fbf16b4822ecf6ec96356e6b98084c9,KXHOUSERACE-PA15-26-D,Will the Democratic Party win the PA-15 House seat?,PA-15 House winner? — Ray Bilger,0.0550,0.0700,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about the Democratic Party winning PA-15.,Elections,9073,17,true
0x7f3a3a6046fe35968b0b4a6f832801f38afa6797771c348e1b937b3596a5321c,KXHOUSERACE-KY01-26-D,Will the Democratic Party win the KY-01 House seat?,KY-01 House winner? — Drew Williams,0.0550,0.0700,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about the Democratic Party winning KY-01.,Elections,8553,46,true
0x9dd4229c1346ba75c83a20b8176a02bae4f16a1dfd37f8b5a413d1ea69d8e03c,KXBRPRES1MOV-BRPRES26-LSIL-P57,Will Luiz Inácio Lula da Silva win the first round of the 2026 Brazilian presidential election by at least 15%?,"Brazil Presidential Election First Round: Margin of Victory — Lula da Silva, ≥15%",0.0550,0.0700,true,0.0150,true,true,false,topical_overlap,,Different margin thresholds for victory.,Elections,6373,7,true
0xe5229de18f6be06aca9e99027df234619853e7b2335b5821afa87e0382fc51ff,KXMLBAL-26-TOR,Will Toronto Blue Jays win the 2026 American League Championship Series?,American League Champion — Toronto,0.0550,0.0700,true,0.0150,true,true,false,topical_overlap,,"Different championship definitions, but same team outcome.",Sports,143723,6930,true
0x7d0e68eeacd8d8a5bb9e0c5908e4fe2ed2860cfc78351babb821744fbd8ff085,KXNEXTMANAGERMLB-BOS26-DPED,Will Dustin Pedroia be the next Red Sox manager?,Boston: Next Manager — Dustin Pedroia,0.0250,0.0100,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria regarding Pedroia's management.,Sports,148,31,true
0xd42e06105537c6bdc0724b0b9dfe5006174cf5eb18ccbe2c18868eecaf9ffa68,KXWORLDCUPHALFTIME-26-RUA,Will Rauw Alejandro perform at the 2026 FIFA World Cup Final halftime show?,Who will perform at the World Cup final halftime show? (In 2026),0.0250,0.0400,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria regarding performance.,Entertainment,2884,71,true
0x62bda36649d666eca44e654460138cf6adc1b35cffc1ee4c6d555ab2a79cb485,KXMLBNLHAARON-26-FLIN,Will Francisco Lindor win the 2026 National League Hank Aaron Award?,NL Hank Aaron Award Winner? — Francisco Lindor,0.0050,0.0200,true,0.0150,false,true,true,dropped_degenerate,dropped_degenerate,"Same event, criteria, and alignment on resolution.",Sports,642,0,true
0x50c5a51c91cc69e471812c9d632f6e9b6ae95eb30772ac7a281b85c3e5ba23a6,KXWTA-26WIM-AND,Will Mirra Andreeva be the 2026 Women’s Wimbledon Winner?,Wimbledon Women's Singles Winner — Mirra Andreeva,0.0850,0.1000,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on Mirra Andreeva winning Wimbledon.,Sports,893093,4185,true
0xb5911777e97da4199e822f42667f3afd8dfb7f9356f4d0fd553861d2368a1be1,KXNEWOUTBREAKEBOLA-26,Ebola pandemic in 2026?,Ebola pandemic in 2026? (In 2026),0.0750,0.0600,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Identical questions and resolution criteria.,Science and Technology,539135,3167,true
0xbe494c850a189220f02969ca09189997bdfa3613e93f10dec8a31f0586f1d826,KXUFCWELTERWEIGHTTITLE-26-SBRA,"Will Sean Brady be the UFC Welterweight Champion on December 31, 2026?","Welterweight Title Holder on Dec 31, 2026? — Sean Brady",0.0050,0.0200,true,0.0150,false,true,true,dropped_degenerate,dropped_degenerate,"Same event and criteria, aligned YES outcomes.",Sports,1481,47,true
0x83e172b49694e68a94ab66003f94b5d84057f762138c9bd08090c2f09a4b1c6b,KXMLBALMOTY-26-MKOT,Will Mark Kotsay win the 2026 AL Manager of the Year?,AL Manager of the Year Winner? — Mark Kotsay,0.1050,0.0900,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for resolution.,Sports,1038,812,true
0x4d6eff4d2cb28667438036c9234772a5b03fe9070e60967ee43c83b2a30bdd90,KXLEADERMLBDOUBLES-26-MOLS,Will Matt Olson lead the MLB in doubles for the 2026 regular season?,Pro Baseball Doubles Leader — Matt Olson,0.1050,0.1200,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for resolution.,Sports,1095,611,true
0x076729655c5138c73a60e73e2633cddf2b72fa055deb452b3f07bd608df06fa9,KXTOPAI-27-JAN01-ALIB,"Will Alibaba have a #1 AI model by December 31, 2026?",Which companies will have a top-ranked AI model this year? (In 2026),0.0850,0.1000,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about Alibaba's AI model ranking.,Science and Technology,500,1061,true
0xac50f53a650c8de904c6944b02758d2c156409b8578a7d6838cdede8fc6cc7ba,KXSENATEOKD-26-JPRI,Will Jim Priest be the Democratic nominee for Senate in Oklahoma?,Oklahoma Democratic Senate nominee? — Jim Priest,0.0770,0.0920,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on Jim Priest's nomination.,Politics,15379,1627,true
0x0acc45f7c62722af4ad639a0e1b08dd324d83a1d728d20f3cdeefd39375aa7f3,KXRECOGPALESTINE-27-USA,Will the US recognize Palestine before 2027?,Who will recognize Palestine before 2027? (Before 2027),0.0750,0.0600,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about US recognition of Palestine.,Politics,22860,392,true
0x962e5b226a77266ab429029ee04665e8fcfeb10b91af593786ceab871d2e945f,KXNOBELPEACE-26-DJT,Will Donald Trump win the Nobel Peace Prize in 2026?,2026 2026 Nobel Peace Prize winner (In 2026),0.0750,0.0600,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on Trump winning the 2026 prize.,Politics,3739621,34328,true
0xae76ef049f09b109cfb0a9bfa2335d7c9fde5bd262c64548b43308c810c314ec,KXNOBELPEACE-27-YNAV,Will Yulia Navalnaya win the Nobel Peace Prize in 2026?,2026 2026 Nobel Peace Prize winner (In 2026),0.0650,0.0800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for resolution.,Politics,210519,14,true
0xb2ce24bdd043abf35f09428cad5e67ffc5d6cae16b7a3556dec55fb539dd1253,RSENATESEATS-27-E48,Will the Republican Party hold exactly 48 Senate seats after the 2026 midterm elections?,How many Senate seats will Republicans hold after the Midterms? — 48,0.1150,0.1000,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for 48 Senate seats.,Elections,39590,452,true
0xc8ef1c3ca84b8ffcd93c2f71bb686f4e1669303686724067517264022edce989,KXSENATEVAR-26-WES,Will Winsome Earle-Sears be the Republican nominee for Senate in Virginia?,Virginia Republican Senate nominee? — Winsome Earle-Sears,0.0220,0.0370,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for nomination.,Elections,11840,24,true
0x7622efdc8a2625beacfaac2456ed56227d5d1bff20d66ec54233b2822a95887f,KXGOVMINOMD-26-GG,Will Garlin Gilchrist win the 2026 Michigan Governor Democratic primary election?,Michigan Democratic Governor nominee? — Garlin Gilchrist,0.0030,0.0180,true,0.0150,false,true,true,dropped_degenerate,dropped_degenerate,Both markets focus on Gilchrist's nomination.,Elections,2198,93,true
0x16b7c98db6fae975b5c18fd44c86ee419e9d0f2cca1678877cd0c072b01f42f3,KXNEXTTEAMNFL-26MCROSBY-SEA,Will Maxx Crosby play for Seattle Seahawks next?,Maxx Crosby's Next Team — Seattle,0.0550,0.0400,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about Crosby's next team being Seattle.,Sports,7362,5206,true
0x4396884bb897b5a3304fb09d8897bcdfa621c886b1c74b0139d77591bccb0912,KXNFLMVP-27-SDAR,Will Sam Darnold win the 2026 NFL MVP?,MVP Winner? — Sam Darnold,0.0250,0.0400,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for MVP resolution.,Sports,753,2864,true
0xad7e0f6d8d8c89701caa076606511d45ae4dc10ef2d8a04bd2e78fb6032c2134,KXLAPRIMARY-05R26-AMAG,Will Austin Magee be the Republican nominee for LA-05?,LA-05 Republican nominee? — Austin Magee,0.0050,0.0200,true,0.0150,false,true,true,dropped_degenerate,dropped_degenerate,Same event and criteria regarding Austin Magee's nomination.,Elections,1624,17,true
0xddb6d1e7ac2aabd376465caf7a02f980e64036e6c76df02af94b5e178aada6f7,KXTRUMPWORLDCUP-26-DJT-3,Will Trump attend 3 or more World Cup matches?,Donald Trump: World Cup matches attended (Donald Trump),0.0450,0.0600,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for attendance.,Politics,13759,2595,true
0xdde070c4e7808481d969e527f572bc9d08160283eb216d345e85a9352bc2ec09,KXNHL-27-EDM,Will the Edmonton Oilers be named the 2026-27 NHL Stanley Cup Champion?,2026-27 Stanley Cup® Finals Winner — Edmonton Oilers,0.0650,0.0800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on the Oilers winning the same championship.,Sports,5372,217,true
0x13269612320f79933f32cd0e8627a47f07f17fbe0e0c40df0dbc7d38633d971b,KXNHL-27-TB,Will the Tampa Bay Lightning be named the 2026-27 NHL Stanley Cup Champion?,2026-27 Stanley Cup® Finals Winner — Tampa Bay Lightning,0.0650,0.0800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on the same championship outcome.,Sports,5408,71,true
0x4921cf738e7d1102b99b857635472c2ecc20e7a553baf05e31584a2fb90b0aae,KXACQANNOUNCEANNUAL-27JAN01-ANYBP,Will BP be acquired before 2027?,"Which companies will be acquired this year? (Before Jan 1, 2027)",0.1150,0.1000,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about BP's acquisition before 2027.,Companies,1058327,327,true
0xa39e3dc0341c52c3cf1972563e25a4f5a624cda796d9dfd36719777738809d88,KXPGATOUR-JODC26-CGOT,Will Chris Gotterup win the 2026 John Deere Classic?,John Deere Classic Winner — Chris Gotterup,0.0370,0.0520,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event with identical resolution criteria.,Sports,689,9372,true
0xc789533a761c5e63e4ed24538a898fd1f915eb9e6dc47e119125df7f5ef5839f,KXNHL-27-SJ,Will the San Jose Sharks be named the 2026-27 NHL Stanley Cup Champion?,2026-27 Stanley Cup® Finals Winner — San Jose Sharks,0.0250,0.0400,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on the Sharks winning the same championship.,Sports,6060,1158,true
0x9a8c599f59e668382ff18960cf26ed3310e381b659ace9a29c71101b83410994,KXLEADERMLBERA-26-AABO,Will Andrew Abbott lead the MLB in ERA for the 2026 regular season?,Pro Baseball Lowest ERA — Andrew Abbott,0.0150,0.0300,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on Andrew Abbott's performance in 2026.,Sports,576,0,true
0xbae7256639952b3901769ec1a142d80d2ca3d243a28d8fee733f7ac6e07ef5a7,KXCBDECISIONMEXICO-26AUG06-C25,Bank of Mexico decreases interest rates by 25 bps after August 2026 meeting?,Bank of Mexico rate decision in August — Cut 25bps,0.1050,0.1200,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about a 25bps cut in August.,Economics,1178,712,true
0x84475d1a75144bd36f12c58ef721e79154ece1096ae279c9f915c448cb2206c3,KXLEADERSOUT-27JAN01-STAKJAP,Sanae Takaichi out as Prime Minister of Japan in 2026?,"Which leaders will leave office in 2026? (Before Jan 1, 2027)",0.1050,0.1200,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on Takaichi's departure.,Politics,20893,4958,true
0x1693d1743b72b5c7c4b06c0e4dd85d45625b72b1fa574c62739bbfbc894301ef,KXWCSTAGEOFELIM-26NOR-SF,Will Norway be eliminated in the Semifinals of the World Cup?,Norway: Stage of Elimination — Semifinals,0.0950,0.1100,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for elimination stage.,Sports,8030,1510,true
0x2529ae05b754f414c4717960bbade69ff5797f7266482d939fdab31dd88694cd,KXWCFURTHESTADVANCING-26AFR-EGY,Will Egypt be the furthest advancing CAF nation at the World Cup?,Furthest Advancing African Nation — Egypt,0.0450,0.0600,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for resolution.,Sports,9468,6303,true
0x55289adcf5edb69c864cdd5c58cc1819c98862165ec24039ac33146d3f35c061,KXWCROUND-26FINAL-ECU,Will Ecuador reach the 2026 FIFA World Cup final?,FIFA World Cup Final Qualifiers (Final Qualifiers),0.0150,0.0300,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on Ecuador's World Cup final qualification.,Sports,22676,936,true
0x8e6d892346600222b7cb8350acd0e97dda1ae616259ba117ea2e9b59bbe038a1,KXSB-27-SEA,Will the Seattle Seahawks win the 2027 NFL league championship?,2027 Pro Football Champion — Seattle,0.0650,0.0800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on Seattle Seahawks winning.,Sports,492466,174191,true
0xc1d7947564e4239a56cbaf66a2b4ab3f108ad6058124457b55e54311afd4dd1c,KXWCROUND-26QUAR-CRO,Will Croatia reach the Quarterfinals at the 2026 FIFA World Cup?,FIFA World Cup Quarterfinals Qualifiers (Quarterfinals Qualifiers),0.0950,0.1100,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about Croatia's Quarterfinals qualification.,Sports,16020,3985,true
0x3fafa3875ae13cd82752078cfecb760cca897a352c045d2fdc42784024d2718d,KXCBDECISIONBRAZIL-26AUG05-H25P,Will the Bank of Brazil increase the target for the Selic rate by 25 bps at the August meeting?,Central Bank of Brazil rate decision in August — Hike 25bps,0.0050,0.0200,true,0.0150,false,true,true,dropped_degenerate,dropped_degenerate,Both ask about a 25bps hike in August.,Economics,9512,9,true
0x9698a3c5c807902e65dc29b40f4197aa0f95e6780795e42af2581c65dd101a2e,KXWCSTAGEOFELIM-26EGY-SF,Will Egypt be eliminated in the Semifinals of the World Cup?,Egypt: Stage of Elimination — Semifinals,0.0350,0.0500,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for elimination stage.,Sports,1161,47,true
0x639d6b36ffcab1d0401917baeec4a36a675c33054298a5a0cb9f8f7dcbe1a40d,HOUSECA41-26-R,Will the Republican Party win the CA-41 House seat?,CA-41 House winner? — Republican party,0.0650,0.0500,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for CA-41 House seat.,Elections,468,128,true
0xe5be5a680ede1cf42c207688a878504277448d1bd845156d929e6828258598e8,KXHOUSERACE-AL06-26-D,Will the Democratic Party win the AL-06 House seat?,AL-06 House winner? — Democratic party,0.0750,0.0600,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about the same election outcome.,Elections,3511,62,true
0x0f0cb205ef2ce23411b5102e6823f983c93cdfc39ea356566964f45699082edd,KXHOUSERACE-MO06-26-D,Will the Democratic Party win the MO-06 House seat?,MO-06 House winner? — Democratic party,0.0650,0.0500,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about the Democratic Party winning MO-06.,Elections,6262,85,true
0x9cfc2fa6fd9cba7e3c4926641d593be976d65e1049ef661367fe810b12f2ef74,HOUSECA45-26-R,Will the Republican Party win the CA-45 House seat?,CA-45 House winner? — Republican party,0.1050,0.1200,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about the Republican win in CA-45.,Elections,6336,342,true
0x69a24b337ef9c44ef2cda8ddc69bf32cba38dec05846c26071d6bba43e9f7834,KXSB-27-DET,Will the Detroit Lions win the 2027 NFL league championship?,2027 Pro Football Champion — Detroit,0.0350,0.0500,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on Detroit winning the championship.,Sports,919425,23290,true
0x532bc7c57ab441649590c6d3477c7ec1cf145914d5aebc5f0580c6d2a81e0526,KXCBDECISIONKOREA-26JUL15-HOLD,Will the Bank of Korea make no change to the base rate after the July Meeting?,Bank of Korea rate decision in July — Maintain current rate,0.0750,0.0600,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about the same rate decision outcome.,Economics,23084,397,true
0x75f91b2141a25d684e1d02aa649cf2c81b336ed533cf3f6d8f253f53da0bd994,KXMLBNLWEST-26-AZ,Will Arizona Diamondbacks win the 2026 NL West title?,NL West Division Winner — Arizona,0.0050,0.0200,true,0.0150,false,true,true,dropped_degenerate,dropped_degenerate,Both markets focus on Arizona winning the same division.,Sports,2105,1441,true
0x8ca9dc38f0cd4ff1bbda56ce28c6456fd2ccdfcd0c66d028f904c4d2e27be45e,KXHOUSERACE-CO07-26-R,Will the Republican Party win the CO-07 House seat?,CO-07 House winner? — Republican party,0.0750,0.0900,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,"Same event and criteria, aligned outcomes.",Elections,394,0,true
0xd870cdb7b5cca67a39f2ec1d272786859609a176cd7c76119e4b70cc096297e0,KXHOUSERACE-NM01-26-R,Will the Republican Party win the NM-01 House seat?,NM-01 House winner? — Didi Okpareke,0.0650,0.0800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about NM-01 House seat winner.,Elections,10531,94,true
0xb6ca1faebb12813930d31695f37ced3c36df73ba72e53a3c260a4bbb452fa6d1,KX2028RRUN-28-EMUS,Will Elon Musk announce a presidential run before 2027?,Who will run for the 2028 Republican presidential nomination? (For the 2028 election),0.0450,0.0600,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about Musk's presidential run.,Politics,8853,198,true
0xdd97172e4591ebe2bbbea031b0f974e3b584bdb7252db7aa419ea43c8dc982ea,KXMLBNL-26-CHC,Will Chicago Cubs win the 2026 National League Championship Series?,National League Champion — Chicago C,0.0650,0.0800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,"Same event and criteria, aligned outcomes.",Sports,26551,13016,true
0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,KXBTCMAXY-26DEC31-119999.99,"Will Bitcoin reach $120,000 by December 31, 2026?","How high will Bitcoin get in 2026? (Before Dec 31, 2026 at 11:59 PM ET)",0.0750,0.0900,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about Bitcoin price by the same date.,Crypto,964089,45219,true
0x9d0fc72dc3f2a02f103b6bbb00a0a1be835b54a90b5563e41bc98191b8c8c49d,KXWCSCORE-26JUN30FRASWE-FRA3SWE0,Exact Score: France 3 - 0 Sweden?,France vs Sweden: Regulation Time Correct Score — Reg Time: France wins 3-0,0.0950,0.1100,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both predict France winning against Sweden.,Sports,154592,5500,true
0x1fcb797f9fe61b87a8e52b545ac5a73076a92a3c3d3237c7086b671931618b8d,KXWCROUND-26QUAR-CIV,Will Ivory Coast reach the Quarterfinals at the 2026 FIFA World Cup?,FIFA World Cup Quarterfinals Qualifiers (Quarterfinals Qualifiers),0.1150,0.1300,true,0.0150,true,true,false,topical_overlap,,Different resolution criteria regarding elimination vs qualification.,Sports,41683,9121,true
0xb40720609e41f54ab962789397c0785a270d7c937db0f303851524b902dc0ef4,KXWCTEAMLEADGOAL-26ESP-PCUBAR5,Will Pau Cubarsí score a goal at the 2026 FIFA World Cup?,Spain: Goal Leader — Pau Cubarsi,0.0750,0.0900,true,0.0150,true,true,false,topical_overlap,,Different resolution criteria regarding goal scoring.,Sports,2670,11,true
0x40c2fd0594fdf433c863963c8f29b3c855c446b24d76ccc5e6336fcfc14feab4,KXSB-27-CHI,Will Chicago Bears win the 2027 NFL NFC Championship?,2027 Pro Football Champion — Chicago,0.0550,0.0400,true,0.0150,true,true,false,topical_overlap,,Different championship titles but same team outcome.,Sports,20285,71611,true
0x9654f26388e982fb566059486d3af4ded2f80564ea32ec0af4b51e04f1c02a07,KXMIDTERMMOV-MEGOVR-P3,Will the Republicans win the Maine governor race in 2026?,Maine Governor margin of victory (Maine Governor),0.1150,0.1300,true,0.0150,true,true,false,topical_overlap,,Different resolution criteria on margin of victory.,Elections,4198,154,true
0xb979682762b9a8b1373eaefde2320c6734468a678877149d20c5e4b4404f057f,KXWC1HSCORE-26JUL01USABIH-USA1BIH1,Exact Score: United States 1 - 1 Bosnia and Herzegovina?,USA vs Bosnia and Herzegovina: 1st Half Correct Score — Draw 1H 1-1,0.0950,0.0800,true,0.0150,true,true,false,topical_overlap,,Different resolution criteria for full vs half-time scores.,Sports,329,19,true
0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,KXBTCMAXY-26DEC31-129999.99,"Will Bitcoin reach $130,000 by December 31, 2026?","How high will Bitcoin get in 2026? (Before Dec 31, 2026 at 11:59 PM ET)",0.0450,0.0600,true,0.0150,true,true,false,topical_overlap,,Different thresholds for Bitcoin price.,Crypto,1055913,23409,true
0x5fc2512be291611a355a2160533d75a3707da2b70382de35bdd8f13be9c2d4de,KXHOUSERACE-TX19-26-D,Will the Democratic Party win the TX-19 House seat?,TX-19 House winner? — Kyle Rable,0.0550,0.0400,true,0.0150,true,true,false,topical_overlap,,Different resolution criteria regarding election timing.,Elections,7538,170,true
0x1a975c8210f5aa11c76d645a4dd746764799310898445689b17fb500a8925c80,KXARREST-27JAN-AFAU,Will Anthony Fauci be arrested before 2027?,Who will be arrested before 2027? (Before Jan 2027),0.1450,0.1300,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria regarding Fauci's arrest.,Politics,14554,8825,true
0x2fb2b4f6d030ed03404e844400cf763a5dfc70275a3d6bd03770287cd7bced56,RSENATESEATS-27-E49,Will the Republican Party hold exactly 49 Senate seats after the 2026 midterm elections?,How many Senate seats will Republicans hold after the Midterms? — 49,0.1550,0.1400,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on Republican Senate seats post-2026.,Elections,46993,337,true
0xbb633b3f9459a3c89d6665ffb93c8e22095ada9ce6547f51965349af17d3857e,KXMIPRIMARY-10D26-TGRE,Will Tim Greimel be the Democratic Nominee for MI-10?,MI-10 Democratic nominee? — Tim Greimel,0.1450,0.1300,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for nomination.,Elections,32450,687,true
0xab8f09a8e58f1846dcad5c3482ad9bb2b15d6ffe07fb653295020f556725e253,KXWC2HBTTS-26JUN30MEXECU-BTTS,Mexico vs. Ecuador: Both Teams to Score in Second Half,Mexico vs Ecuador: Second Half BTTS (MEX vs ECU (Jun 30)),0.1650,0.1800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,"Same event and criteria, aligned outcomes.",Sports,10779,2029,true
0xf40580a21581684ae19d5ab066b10416a2db2c9ce8afb88218533635d9702e70,KXWC2HTOTAL-26JUL01BELSEN-3,Belgium vs. Senegal: 2nd Half O/U 2.5,Belgium vs Senegal: Second Half Total (BEL vs SEN (Jul 1)),0.1650,0.1800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,"Same event and criteria, aligned on over 2.5 goals.",Sports,5,9,true
0xe86a46a4e8a62a0f2b9197bfecd513f78646e10bbb7a2f8fa7d7c8dfee97ebb3,KXWCROUND-26QUAR-SEN,Will Senegal reach the Quarterfinals at the 2026 FIFA World Cup?,FIFA World Cup Quarterfinals Qualifiers (Quarterfinals Qualifiers),0.1650,0.1800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about Senegal's Quarterfinals qualification.,Sports,29675,6835,true
0x401bb0b250f75ae550a95306506fd27b4d784ccd8850c2465a9bfaf3607748ee,KXHOUSERACE-CA48-26-R,Will the Republican Party win the CA-48 House seat?,CA-48 House winner? — Republican party,0.1350,0.1500,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about Republican win in CA-48.,Elections,6751,1523,true
0x8359d31da8c8d730a96e0828c18938dfaa3957a8e3f75346e2c9ef8e459fa302,KXWCROUND-26SEMI-USA,Will USA reach the Semifinals at the 2026 FIFA World Cup?,FIFA World Cup Semifinals Qualifiers (Semifinals Qualifiers),0.1650,0.1800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets focus on USA's performance in the same tournament.,Sports,106613,100276,true
0x144e24d919c77093a495211c3439c98726ec9500283b0fed336c417933021181,KXHOUSERACE-FL12-26-D,Will the Democratic Party win the FL-12 House seat?,FL-12 House winner? — Democratic party,0.2050,0.1900,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about the Democratic Party winning FL-12.,Elections,20023,177,true
0xb7f602753787aca77b7fa2f06a6fc999ed790ca9ebeafd2da6d138dda1568ff6,KXWCSTAGEOFELIM-26ESP-SF,Will Spain be eliminated in the Semifinals of the World Cup?,Spain: Stage of Elimination — Semifinals,0.2350,0.2200,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both markets address Spain's elimination in the Semifinals.,Sports,9468,6201,true
0x4177cc7d5bc2839272645159dae904119ff4ba690dc54592846dbbe79746a94f,KXHOUSERACE-WI06-26-D,Will the Democratic Party win the WI-06 House seat?,WI-06 House winner? — Democratic party,0.1350,0.1500,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Both ask about the Democratic Party winning WI-06.,Elections,9033,1918,true
0x979ace9bbe4befb490753dccce51a8fecd55c51f32e4daec5d0c74f3cb826495,KXWC2HTOTAL-26JUL01BELSEN-3,Belgium vs. Senegal: Belgium O/U 2.5,Belgium vs Senegal: Second Half Total (BEL vs SEN (Jul 1)),0.1650,0.1800,true,0.0150,true,true,false,topical_overlap,,Different resolution criteria (1H vs 2H goals),Sports,613,9,true
0x71792f15b53b90c8c0f2d272337c5edd00c7dfe56d9f035fa2a8a726aca36b7f,KXHOUSERACE-TN05-26-D,Will the Democratic Party win the TN-05 House seat?,TN-05 House winner? — Democratic party,0.2450,0.2300,true,0.0150,true,true,false,topical_overlap,,Different resolution criteria regarding the election term.,Elections,17922,1424,true
0x47c160ef68d32681a7b157f8769d56a39757b8855d007a0b3e76c74eed11bae9,KXHOUSETX32-26-D,Will the Democratic Party win the TX-32 House seat?,TX-32 House winner? — Dan Barrios,0.2450,0.2300,true,0.0150,true,true,false,topical_overlap,,Different resolution criteria for winning margin.,Elections,413,1024,true
0x95cef0903ec1497236092923c66eae8ef33f4c4067cf8382193155c7455d87f8,KXWCSTAGEOFELIM-26SUI-R32,Will Switzerland be eliminated in the Round of 32 of the World Cup?,Switzerland: Stage of Elimination — Round of 32,0.3350,0.3500,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,Same event and criteria for elimination stage.,Sports,8577,1801,true
0x7f61a35d2f2fca7be1bfbb89d6759abb1466f256df9ac4a7247c3532d7b5fb27,KXWC1HTOTAL-26JUL01USABIH-2,United States vs. Bosnia and Herzegovina: 1st Half O/U 1.5,USA vs Bosnia and Herzegovina: First Half Total (USA vs BIH (Jul 1)),0.3350,0.3500,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,"Same event, criteria, and aligned outcomes.",Sports,635,462,true
0x9fad904103db1c1d6a57b80c5ebd0118ca58391675ad7c317fdff3f6866c5ca7,KXMLBAL-26-NYY,Will New York Yankees win the 2026 American League Championship Series?,American League Champion — New York Y,0.2950,0.2800,true,0.0150,true,true,true,validated_same_contract,validated_same_contract,"Same event and criteria, aligned outcomes.",Sports,41584,90373,true
